Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
2735986;1.4136111111111112;43.449444444444445;"43°26'58.000""N 1°24'49.000""E";31248;LE CAMP DE NOUGAROT;"";31860;LABARTHE SUR LEZE;Pylône autostable;37.9;FREE-MOBILE
2735998;2.149722222222222;43.88444444444445;"43°53'4.000""N 2°8'59.000""E";81218;"";CHEMIN DE BELTREP;81990;PUYGOUZON;Pylône autostable;26.6;TDF
2738646;3.862222222222222;43.59527777777778;"43°35'43.000""N 3°51'44.000""E";34172;"";825 AV DE TOULOUSE;34000;MONTPELLIER;Immeuble;17.0;BOUYGUES
2738952;1.051388888888889;43.4875;"43°29'15.000""N 1°3'5.000""E";32432;TAMBOURIN;RTE DE LOMBEZ BORDURE DE D632;32130;SEYSSES SAVES;Pylône autostable;30.0;TOTEM
2739763;3.7983333333333333;43.50972222222222;"43°30'35.000""N 3°47'54.000""E";34159;LA TIEULIERE;200 B CHEMIN DE LA TIEULIÈRE;34110;MIREVAL;Pylône tubulaire;12.0;ORANGE
2740137;0.5924999999999999;44.166111111111114;"44°9'58.000""N 0°35'33.000""E";47091;LASSERE;ROUTE DE MESTRE MARTY AGROPOLE BAT C2;47310;ESTILLAC;Bâtiment;8.0;Société Privée
2740141;2.0841666666666665;43.884166666666665;"43°53'3.000""N 2°5'3.000""E";81232;PUECH PEYRE;LES BUGARELS;81150;ROUFFIAC;Pylône autostable;35.0;ON TOWER FRANCE
2740427;3.1469444444444443;43.75;"43°45'0.000""N 3°8'49.000""E";34019;LES BROUSSES;"";34260;AVENE;Pylône autostable;39.0;FREE-MOBILE
2742101;2.2505555555555556;43.32944444444445;"43°19'46.000""N 2°15'2.000""E";11052;LA BOUISSIERE;"";11390;BROUSSES ET VILLARET;Pylône autostable;44.6;TDF
2742541;1.3847222222222222;43.58027777777778;"43°34'49.000""N 1°23'5.000""E";31555;"";1 A R TASTAVIN;31000;TOULOUSE;Immeuble;19.0;"Copropriété, Syndic, SCI"
2743003;2.0522222222222224;43.405833333333334;"43°24'21.000""N 2°3'8.000""E";11054;FONT CHAOU;GRANDE RUE;11400;BRUNELS;Pylône autostable;42.5;TDF
2743329;1.4747222222222223;43.711666666666666;"43°42'42.000""N 1°28'29.000""E";31410;"";28 ROUTE DE BESSIÈRES;31140;PECHBONNIEU;Pylône tubulaire;31.0;CELLNEX
2744537;3.9547222222222222;43.57055555555556;"43°34'14.000""N 3°57'17.000""E";34198;"";"2, ROUTE DE LA FOIRE PARKING DU PARC DES EXPOSITIONS";34470;PEROLS;Pylône tubulaire;12.0;TOTEM
2745053;1.4;43.69694444444445;"43°41'49.000""N 1°24'0.000""E";31182;"";163 RTE DE PARIS N 20;31150;FENOUILLET;Pylône tubulaire;31.2;FREE-MOBILE
2745063;2.353888888888889;44.03916666666667;"44°2'21.000""N 2°21'14.000""E";81199;PLAINE BOITE;PROCHE CHEMIN DE CORS;81340;PADIES;Pylône autostable;26.8;FREE-MOBILE
2745065;1.0541666666666667;44.1125;"44°6'45.000""N 1°3'15.000""E";82112;BORDE HAUTE OUEST;CHEMIN DE SAINT-LAURENT À LA MADELEINE;82200;MOISSAC;Pylône autostable;32.8;FREE-MOBILE
2745154;1.3833333333333333;43.659444444444446;"43°39'34.000""N 1°23'0.000""E";31056;"";75 R DES ECOLES RUE DU STADE;31700;BEAUZELLE;Pylône tubulaire;31.0;CELLNEX
2745456;1.151388888888889;43.06111111111111;"43°3'40.000""N 1°9'5.000""E";09158;"";BOSC DE TRINQUE D303;09230;LASSERRE;Pylône autostable;42.0;TDF
2746294;3.863888888888889;43.60388888888889;"43°36'14.000""N 3°51'50.000""E";34172;"";4 RUE EDOUARD VII RÉSIDENCE AQUITAINE;34070;MONTPELLIER;Bâtiment;27.3;Société Privée
2746444;3.8491666666666666;43.59583333333333;"43°35'45.000""N 3°50'57.000""E";34172;"";2600 BD PAUL VALÉRIE / RES LE VÉNUS;34000;MONTPELLIER;Immeuble;28.0;"Copropriété, Syndic, SCI"
2746471;1.7513888888888889;43.05111111111111;"43°3'4.000""N 1°45'5.000""E";09340;LA BOUICHO;CHE DE CALZAN D148;09120;VIRA;Pylône autostable;30.0;TDF
2746475;1.6866666666666668;43.09916666666667;"43°5'57.000""N 1°41'12.000""E";09312;COSTO BERO;RUE DES ANCIENS;09100;TOUR DU CRIEU;"Château d'eau - réservoir";38.0;"Syndicat des eaux, Adduction"
2746931;0.7969444444444445;43.23638888888889;"43°14'11.000""N 0°47'49.000""E";31109;RAMEFORT;ROUTE DU MAUBOUSSIN;31420;CASSAGNABERE TOURNAS;Pylône autostable;40.0;ATC FRANCE
2747637;0.7283333333333334;44.157222222222224;"44°9'26.000""N 0°43'42.000""E";47248;VIGNES DE MOUYNES;ROUTE DE TOULOUSE;47270;SAINT JEAN DE THURAC;Pylône autostable;32.6;TDF
2747649;2.381388888888889;43.87416666666667;"43°52'27.000""N 2°22'53.000""E";81203;LAVERGNE;CHEMIN DE BESOUBRE;81250;PAULINET;Pylône autostable;32.8;FREE-MOBILE
2748108;1.2758333333333334;43.57611111111111;"43°34'34.000""N 1°16'33.000""E";31526;"";"30 B AV DU CHATEAU D'EAU";31880;SALVETAT SAINT GILLES;"Château d'eau - réservoir";28.2;"Syndicat des eaux, Adduction"
2748439;-0.11666666666666667;43.54805555555556;"43°32'53.000""N 0°7'0.000""W";64056;REGARD;"PRÈS DU CHATEAU D'EAU";64350;ARROSES;Pylône autostable;30.0;TOTEM
2748498;2.5244444444444443;43.31;"43°18'36.000""N 2°31'28.000""E";11081;"";6 MONTGAILLARD;11160;CAUNES MINERVOIS;Pylône autostable;27.0;Towercast
2750101;2.515277777777778;43.97944444444445;"43°58'46.000""N 2°30'55.000""E";81094;FLAMARENQ;LIEU-DIT FLAMARENQ;81340;FRAISSINES;Pylône autostable;45.0;BOUYGUES
2750246;3.2841666666666667;44.07527777777778;"44°4'31.000""N 3°17'3.000""E";12168;"";1 LES MOULINETS PROCHE DE LA DOURBIE;12230;NANT;Pylône autostable;18.0;PHOENIX FRANCE INFRASTRUCTURES
2750617;-0.018055555555555554;43.575833333333335;"43°34'33.000""N 0°1'5.000""W";65130;LES PRAIRIES;RTE DE MAZERES;65700;CASTELNAU RIVIERE BASSE;Pylône autostable;30.0;ATC FRANCE
2751063;4.000277777777778;43.742222222222225;"43°44'32.000""N 4°0'1.000""E";34265;"";ROUTE DE SAINT DREZERY;34160;SAINT JEAN DE CORNIES;"Château d'eau - réservoir";17.4;"Syndicat des eaux, Adduction"
2751075;1.5652777777777778;44.16833333333334;"44°10'6.000""N 1°33'55.000""E";82126;"";265 CHEMIN DE LENDER;82300;MONTEILS;Pylône autostable;26.8;FREE-MOBILE
2751681;3.938888888888889;43.530277777777776;"43°31'49.000""N 3°56'20.000""E";34192;"";32 RUE SIRE DE JOINVILLE;34250;PALAVAS LES FLOTS;Immeuble;16.9;"Copropriété, Syndic, SCI"
2751942;3.791388888888889;43.55888888888889;"43°33'32.000""N 3°47'29.000""E";34095;"";77 R PATRICK JUSSEAUME RÉSIDENCE JEAN-MICHEL ARROYO;34690;FABREGUES;Immeuble;12.0;"Copropriété, Syndic, SCI"
2752314;2.252222222222222;43.623333333333335;"43°37'24.000""N 2°15'8.000""E";81065;"";AV DE ROCQUECOURBE GOURJADE - POSTE HT;81100;CASTRES;Pylône autostable;42.0;RTE
2752601;3.285833333333333;43.78138888888889;"43°46'53.000""N 3°17'9.000""E";34132;LES AIRS;CH DE SERVICE /CH DES AIRS;34700;LAUROUX;Pylône tubulaire;12.0;TOTEM
2753127;4.07;43.66305555555556;"43°39'47.000""N 4°4'12.000""E";34127;ENTRE DEUX AIGUES;D 105;34130;LANSARGUES;Pylône autostable;26.5;PHOENIX FRANCE INFRASTRUCTURES
2753178;1.3247222222222224;44.1425;"44°8'33.000""N 1°19'29.000""E";82076;LAMOTHE;PROCHE ROUTE DE CAMAREIL;82130;HONOR DE COS;Pylône autostable;38.8;FREE-MOBILE
2753871;3.8722222222222222;43.6225;"43°37'21.000""N 3°52'20.000""E";34172;"";RUE DU COLONEL MARCHAND;34000;MONTPELLIER;Immeuble;16.7;Société HLM
2753875;3.863888888888889;43.59444444444444;"43°35'40.000""N 3°51'50.000""E";34172;"";182 RUE GEORGES BRASSENS;34000;MONTPELLIER;Immeuble;23.0;Société HLM
2754207;3.8316666666666666;43.611111111111114;"43°36'40.000""N 3°49'54.000""E";34172;"";"26 RUE JULES GUESDE RÉSIDENCE DE L'EGALITE";34000;MONTPELLIER;Immeuble;15.0;Société HLM
2755568;0.5936111111111111;43.6325;"43°37'57.000""N 0°35'37.000""E";32013;AU CHATEAU DU GARROS;10 LOUIS MAUROUX;32000;AUCH;Immeuble;26.5;TOTEM
2757123;1.3511111111111112;43.49916666666667;"43°29'57.000""N 1°21'4.000""E";31458;LES CUJALAS;IMPASSE DSE MOINES;31120;ROQUES;Pylône autostable;32.8;FREE-MOBILE
2757168;1.3805555555555555;43.395833333333336;"43°23'45.000""N 1°22'50.000""E";31052;PETIT ROUGET;"";31870;BEAUMONT SUR LEZE;Pylône autostable;30.1;TOTEM
2758377;1.3055555555555556;43.835277777777776;"43°50'7.000""N 1°18'20.000""E";82075;VILASSE;CHE DE LA MOISSAGAISE;82170;GRISOLLES;Pylône autostable;24.0;FREE-MOBILE
2758392;3.4769444444444444;43.30833333333333;"43°18'30.000""N 3°28'37.000""E";34003;"";2 BD DU BEAU SOLEIL;34300;AGDE;Immeuble;23.8;"Coopérative Agricole, Vinicole"
2759689;3.2294444444444443;43.36333333333334;"43°21'48.000""N 3°13'46.000""E";34032;"";427 BD ERNEST HEMINGWAY;34500;BEZIERS;Pylône tubulaire;15.7;PHOENIX FRANCE INFRASTRUCTURES
2760390;3.2933333333333334;43.341388888888886;"43°20'29.000""N 3°17'36.000""E";34336;LES MATHES;ASF;34420;VILLENEUVE LES BEZIERS;Pylône autostable;41.0;TDF
2760437;2.0283333333333333;44.011944444444445;"44°0'43.000""N 2°1'42.000""E";81319;LA CAVESPANIÉ;PRUNAC NORD CHEM 13;81130;VILLENEUVE SUR VERE;Pylône autostable;24.0;TOTEM
2762068;1.9602777777777778;43.05444444444444;"43°3'16.000""N 1°57'37.000""E";11400;"";RUE DE CHALABRE RD 125;11230;TREZIERS;Pylône autostable;21.0;FREE-MOBILE
2762070;-0.045000000000000005;43.68;"43°40'48.000""N 0°2'42.000""W";32414;"";AUX COTES DE SARRAGACHIES;32400;SARRAGACHIES;Pylône autostable;50.3;FREE-MOBILE
2762076;1.1075;44.11055555555556;"44°6'38.000""N 1°6'27.000""E";82112;"";RUE DES CERISES;82200;MOISSAC;Pylône autostable;32.8;FREE-MOBILE
2762221;1.2427777777777778;43.45611111111111;"43°27'22.000""N 1°14'34.000""E";31253;"";D23 COMPLEXE SPORTIF DE LABASTIDETTE CHEMIN DE MARCUS;31600;LABASTIDETTE;Pylône tubulaire;30.0;SFR
2763453;1.5702777777777777;43.403888888888886;"43°24'14.000""N 1°34'13.000""E";31495;RIGAILLET;"";31560;SAINT LEON;Pylône autostable;32.0;ON TOWER FRANCE
2764813;3.7672222222222222;43.54333333333334;"43°32'36.000""N 3°46'2.000""E";34095;LA BARRAQUE;CHEM DU POUNTIOU;34690;FABREGUES;Pylône autostable;15.0;CELLNEX
2764932;2.2308333333333334;43.58722222222222;"43°35'14.000""N 2°13'51.000""E";81065;VERDIE;ROUTE DE NAVES;81100;CASTRES;Pylône autostable;38.8;FREE-MOBILE
2765200;3.2083333333333335;43.33722222222222;"43°20'14.000""N 3°12'30.000""E";34032;"";1 B PL DES ALLIES;34500;BEZIERS;Immeuble;20.7;"Copropriété, Syndic, SCI"
2765283;1.4997222222222222;43.55777777777778;"43°33'28.000""N 1°29'59.000""E";31555;"";3 BIS ALLÉE JEAN GRIFFON;31000;TOULOUSE;Immeuble;31.0;"Copropriété, Syndic, SCI"
2765861;1.0722222222222222;43.87833333333333;"43°52'42.000""N 1°4'20.000""E";82043;LES BARONNIES;PROCHE ROUTE DU LAC;82600;COMBEROUGER;Pylône autostable;38.8;FREE-MOBILE
2765867;-0.028333333333333332;43.38611111111111;"43°23'10.000""N 0°1'42.000""W";64309;LASPLASSES;CHEMIN GENTIEU;64460;LAMAYOU;Pylône autostable;32.8;FREE-MOBILE
2765871;3.8725;43.61972222222222;"43°37'11.000""N 3°52'21.000""E";34172;"";8 RUE MOQUIN TANDON;34000;MONTPELLIER;Immeuble;15.4;"Copropriété, Syndic, SCI"
2766195;3.3627777777777776;43.39277777777778;"43°23'34.000""N 3°21'46.000""E";34166;"";22 R GEORGES BRASSENS;34290;MONTBLANC;"Château d'eau - réservoir";25.0;"Commune, communauté de commune"
2766202;0.9597222222222223;43.065;"43°3'54.000""N 0°57'35.000""E";31237;"";CHEMIN VERS ROUTE DE MONTGAILLARD CHEM RUR DE HOUGARET;31260;HIS;Pylône autostable;30.0;TDF
2768429;1.5483333333333333;43.36833333333333;"43°22'6.000""N 1°32'54.000""E";31332;"";RUE SAINT MICHEL;31190;MAUVAISIN;Pylône autostable;32.8;FREE-MOBILE
2768458;3.4669444444444446;43.608333333333334;"43°36'30.000""N 3°28'1.000""E";34079;"";431 AV DE LA SALAMANE;34800;CLERMONT L HERAULT;Bâtiment;7.0;BOUYGUES
2768931;3.8219444444444446;43.62388888888889;"43°37'26.000""N 3°49'19.000""E";34172;"";25 RUE PHILIPPE NOIRET ALLEE ALAIN CORNEAU;34080;MONTPELLIER;Bâtiment;25.0;Société Privée
2769233;3.111666666666667;43.6;"43°36'0.000""N 3°6'42.000""E";34119;"";CHEM DU PIOCH ARNAUD;34600;HEREPIAN;"Château d'eau - réservoir";7.4;PHOENIX FRANCE INFRASTRUCTURES
2770268;2.598888888888889;43.456944444444446;"43°27'25.000""N 2°35'56.000""E";81121;DRESSOU;RTE DE DRESSOU;81240;LACABAREDE;Pylône autostable;30.5;TDF
2770549;1.0994444444444444;44.147777777777776;"44°8'52.000""N 1°5'58.000""E";82112;"";BORDE VIEILLE;82200;MOISSAC;Pylône tubulaire;37.3;FREE-MOBILE
2772502;1.2127777777777777;43.43194444444445;"43°25'55.000""N 1°12'46.000""E";31299;MOULIN DE CASSAN;ROUTE DE SAINT CLAR;31600;LHERM;Pylône autostable;38.8;FREE-MOBILE
2772513;3.1144444444444446;43.10805555555555;"43°6'29.000""N 3°6'52.000""E";11170;"";"AVENUE DE L'AIGUILLE";11430;GRUISSAN;Pylône tubulaire;12.0;TOTEM
2773091;0.028333333333333332;43.72388888888889;"43°43'26.000""N 0°1'42.000""E";32049;A LA COUME LONGUE;VOIE COMMUNALE N6-CHEMIN DES COTES DU MOULIN;32110;BETOUS;Pylône autostable;36.4;TDF
2773436;1.7302777777777778;43.401666666666664;"43°24'6.000""N 1°43'49.000""E";31582;"";MOTOCROSS VILLEFRANCHE DE LAURAGAIS - 2 CHEM. DU TRACAS;31290;VILLEFRANCHE DE LAURAGAIS;Pylône autostable;44.8;FREE-MOBILE
2773438;1.073611111111111;43.61972222222222;"43°37'11.000""N 1°4'25.000""E";32160;BOURNESIAN;"";32600;ISLE JOURDAIN;Pylône autostable;38.8;FREE-MOBILE
2773442;3.413611111111111;43.63722222222222;"43°38'14.000""N 3°24'49.000""E";34079;LES ABALCEDES;CHEMIN DES ABALCEDES;34800;CLERMONT L HERAULT;Pylône autostable;26.9;FREE-MOBILE
2773444;3.821111111111111;43.626666666666665;"43°37'36.000""N 3°49'16.000""E";34172;"";"RÉSIDENCE LA MOSSON - 57 RUE D'OXFORD BÂTIMENT 3 ESCALIER 25";34000;MONTPELLIER;Immeuble;19.5;Société HLM
2773901;0.5141666666666667;44.085277777777776;"44°5'7.000""N 0°30'51.000""E";47282;"";5 SAINT VINCENT DE LAMONTJOIE;47310;SAINT VINCENT DE LAMONTJOIE;Pylône autostable;25.0;ATC FRANCE
2773920;1.3872222222222224;43.56805555555555;"43°34'5.000""N 1°23'14.000""E";31555;"";11 RUE MICHEL LABROUSSE;31000;TOULOUSE;Bâtiment;15.0;Société Privée
2774854;2.9569444444444444;43.183055555555555;"43°10'59.000""N 2°57'25.000""E";11262;"";ANCIEN TÉLÉGRAPHE DE MONTREDON;11100;NARBONNE;Pylône autostable;35.0;Towercast
2775152;2.9633333333333334;44.155833333333334;"44°9'21.000""N 2°57'48.000""E";12213;PUECH DE VERDALE;LES CLAPASSOUS;12620;SAINT BEAUZELY;Pylône autostable;30.0;FREE-MOBILE
2776003;3.7225;43.98305555555555;"43°58'59.000""N 3°43'21.000""E";30325;CHAMP DE MOLINES;RTE ST ROMAN DE CORDIERES;30440;SUMENE;Pylône tubulaire;26.2;BOUYGUES
2776058;1.4641666666666666;43.60194444444444;"43°36'7.000""N 1°27'51.000""E";31555;"";13 BIS RUE DU PROFESSEUR MARTIN;31000;TOULOUSE;Immeuble;36.8;"Copropriété, Syndic, SCI"
2778106;0.7702777777777778;44.11972222222222;"44°7'11.000""N 0°46'13.000""E";47060;MURET EST;CHEMIN RURAL À COTÉ DE LA ROUTE DE MURET;47220;CAUDECOSTE;Pylône autostable;33.5;HIVORY
2778242;3.2602777777777776;43.515277777777776;"43°30'55.000""N 3°15'37.000""E";34109;LA RASCLAOUZA;"";34320;GABIAN;Pylône autostable;18.0;BOUYGUES
2778827;-0.03972222222222222;43.54888888888889;"43°32'56.000""N 0°2'23.000""W";65296;"";PROCHE CHEMIN QULAY;65700;MADIRAN;Pylône autostable;32.8;FREE-MOBILE
2779041;4.014722222222222;44.18666666666667;"44°11'12.000""N 4°0'53.000""E";30323;"";CROIX DES VENTS;30110;SOUSTELLE;Pylône autostable;36.0;BOUYGUES
2779143;3.2822222222222224;43.33277777777778;"43°19'58.000""N 3°16'56.000""E";34336;"";26 RUE DU ST-VICTOR;34420;VILLENEUVE LES BEZIERS;Pylône autostable;21.0;BOUYGUES
2779209;1.0252777777777777;43.45472222222222;"43°27'17.000""N 1°1'31.000""E";32308;BOUHOBENT;CHEMIN DU MIQUE;32130;PEBEES;Pylône autostable;26.8;FREE-MOBILE
2780958;0.6519444444444444;43.916111111111114;"43°54'58.000""N 0°39'7.000""E";32208;"";ROUTE DU LAC;32700;LECTOURE;Pylône autostable;32.8;FREE-MOBILE
2780960;3.8402777777777777;43.61638888888889;"43°36'59.000""N 3°50'25.000""E";34172;"";"RUE D'ALCO RÉSIDENCE COUR DES ÉCOLES BÂT. 1";34000;MONTPELLIER;Immeuble;18.9;Société HLM
2781527;1.7416666666666667;43.83222222222222;"43°49'56.000""N 1°44'30.000""E";81220;"";ROUTE FONCOUSSIÈRE;81800;RABASTENS;Pylône autostable;38.8;FREE-MOBILE
2783210;0.26999999999999996;44.156666666666666;"44°9'24.000""N 0°16'12.000""E";47021;"";210 ROUTE DU BÉAS;47230;BARBASTE;Pylône autostable;36.0;TDF
2784534;0.3819444444444445;43.077777777777776;"43°4'40.000""N 0°22'55.000""E";65069;LE BOURG;STADE ALBERT ESCALE;65250;BARTHE DE NESTE;Pylône tubulaire;33.3;FREE-MOBILE
2784861;1.3902777777777777;43.83277777777778;"43°49'58.000""N 1°23'25.000""E";31202;BUGUET-NORD;195 AVENUE DE CASTELNAU;31620;FRONTON;"Château d'eau - réservoir";27.0;"Syndicat des eaux, Adduction"
2784947;1.321388888888889;43.611111111111114;"43°36'40.000""N 1°19'17.000""E";31149;FALCOU;"";31776;COLOMIERS;Pylône autostable;27.3;CELLNEX
2785612;2.3925;43.50083333333333;"43°30'3.000""N 2°23'33.000""E";81036;LA LAUZE;AVENUE DE MAZAMET;81660;BOUT DU PONT DE LARN;Pylône autostable;42.0;HIVORY
2785663;0.7072222222222222;44.043055555555554;"44°2'35.000""N 0°42'26.000""E";32146;BIDOUET;D561;32340;GIMBREDE;Pylône autostable;36.0;TDF
2785665;1.6241666666666668;44.14;"44°8'24.000""N 1°37'27.000""E";82159;GRAVELS;ROUTE DE GUILLAU;82300;SAINT CIRQ;Pylône autostable;30.0;TDF
2786485;2.458611111111111;43.44111111111111;"43°26'28.000""N 2°27'31.000""E";81163;"";COL DEL TAP;81200;MAZAMET;Pylône autostable;40.0;TOTEM
2788791;4.021388888888889;44.05555555555556;"44°3'20.000""N 4°1'17.000""E";30042;GRANAUX;"";30140;BOISSET ET GAUJAC;Pylône autostable;36.0;TOTEM
2789287;3.727222222222222;43.92166666666667;"43°55'18.000""N 3°43'38.000""E";34128;LE VILLAGE;RTE DU CHEM NEUF;34190;LAROQUE;Pylône autostable;14.0;BOUYGUES
2789749;2.645;43.478611111111114;"43°28'43.000""N 2°38'42.000""E";81115;LE TRIBI;"";81270;LABASTIDE ROUAIROUX;Pylône autostable;39.0;Towercast
2793339;3.923888888888889;43.644444444444446;"43°38'40.000""N 3°55'26.000""E";34057;"";5 PL DU FORUM;34170;CASTELNAU LE LEZ;Immeuble;13.9;Société HLM
2793703;4.056111111111111;43.81861111111111;"43°49'7.000""N 4°3'22.000""E";30306;LES TOURELLES;CHEMIN DES TOURELLES PROCHE STATION DE POMPAGE DEPARTEMENTALE 35;30250;SALINELLES;Pylône autostable;26.5;BOUYGUES
2794535;3.125277777777778;43.13111111111111;"43°7'52.000""N 3°7'31.000""E";11170;"";RTE BLEU;11430;GRUISSAN;Pylône tubulaire;20.0;BOUYGUES
2795534;2.2733333333333334;43.54888888888889;"43°32'56.000""N 2°16'24.000""E";81120;LOU PONT TRINQUAT;RUE DU COMMERCE;81290;LABRUGUIERE;Pylône autostable;42.0;HIVORY
2795646;3.511388888888889;43.285555555555554;"43°17'8.000""N 3°30'41.000""E";34003;"";AÉROGARE DES SERGENTS PL TERRISSE RUE DE LA GABELLE ET ASTROLABE;34300;AGDE;Immeuble;17.3;"Copropriété, Syndic, SCI"
2796706;0.6491666666666667;43.28777777777778;"43°17'16.000""N 0°38'57.000""E";31080;LES ORMEAUX;AV DU COMMINGES;31350;BOULOGNE SUR GESSE;Pylône autostable;25.0;TOTEM
2796741;3.2891666666666666;43.24388888888889;"43°14'38.000""N 3°17'21.000""E";34324;"";28 RUE FRÉDÉRIC MISTRAL;34350;VALRAS PLAGE;Bâtiment;22.0;"Copropriété, Syndic, SCI"
2798001;1.3825;43.69444444444444;"43°41'40.000""N 1°22'57.000""E";31182;CLAUS MOURA;R DU PARC;31150;FENOUILLET;Pylône autostable;38.3;CELLNEX
2800736;1.9925;43.9625;"43°57'45.000""N 1°59'33.000""E";81087;PUECH DE PERCHES;"ROUTE DE L'INCARQUE";81150;FAYSSAC;Pylône autostable;36.0;SFR
2801403;3.8652777777777776;43.79083333333333;"43°47'27.000""N 3°51'55.000""E";34322;PECH SABATIER ET LES CAMPA;"";34270;VALFLAUNES;Pylône autostable;11.5;CELLNEX
2802263;0.155;43.94694444444445;"43°56'49.000""N 0°9'18.000""E";32290;PICHOT;ROUTE DE CASTELNAU;32250;MONTREAL;Pylône autostable;32.8;FREE-MOBILE
2803606;-0.051944444444444446;43.67666666666667;"43°40'36.000""N 0°3'7.000""W";32414;AOUS PRATS DE SAINT MARTIN;VOIE COMMUNALE NUM2 DE SARRAGACHIES;32400;SARRAGACHIES;Pylône autostable;44.5;HIVORY
2805020;2.607222222222222;43.681666666666665;"43°40'54.000""N 2°36'26.000""E";81062;BOIS DES CUNS;"";81260;FONTRIEU;Pylône autostable;32.8;FREE-MOBILE
2805321;3.5030555555555556;43.29833333333333;"43°17'54.000""N 3°30'11.000""E";34003;"";SEMAPHORE - MONT SAINT LOUP;34300;AGDE;Sémaphore;32.0;Autres
2806562;1.9341666666666666;43.76138888888889;"43°45'41.000""N 1°56'3.000""E";81039;RICARDENS;VOIE COMMUNALE NUM 3;81390;BRIATEXTE;Pylône autostable;42.3;TDF
2807355;2.167777777777778;43.24444444444445;"43°14'40.000""N 2°10'4.000""E";11009;AU CHEMIN DE CONQUES;CHEMIN RURAL N°117;11170;ALZONNE;Pylône autostable;35.0;ATC FRANCE
2809852;3.898888888888889;43.62305555555555;"43°37'23.000""N 3°53'56.000""E";34057;"";753 ROUTE DE LA POMPIGNANE;34170;CASTELNAU LE LEZ;Bâtiment;13.0;Titulaire programme Radio/TV
2809869;3.7194444444444446;44.088055555555556;"44°5'17.000""N 3°43'10.000""E";30198;LE COULET;AIRE DE COTE;30122;PLANTIERS;Pylône autostable;42.0;ORANGE
2812317;1.3933333333333333;43.634166666666665;"43°38'3.000""N 1°23'36.000""E";31069;"";38 RUE MALARD;31700;BLAGNAC;Immeuble;23.0;"Copropriété, Syndic, SCI"
2812427;1.48;43.657222222222224;"43°39'26.000""N 1°28'48.000""E";31561;"";55 AVENUE DE TOULOUSE;31240;UNION;Immeuble;13.4;"Copropriété, Syndic, SCI"
2814137;1.8663888888888889;43.08777777777778;"43°5'16.000""N 1°51'59.000""E";09194;"";15B CHEMIN DE LA MESTRISSE;09500;MIREPOIX;Pylône tubulaire;16.0;TOTEM
2814667;2.9519444444444445;43.53611111111111;"43°32'10.000""N 2°57'7.000""E";34334;NAUDECH;"";34390;VIEUSSAN;Pylône autostable;21.0;Towercast
2815676;2.2430555555555554;43.599444444444444;"43°35'58.000""N 2°14'35.000""E";81065;"";45 AVENUE EMILIE DE VILLENEUVE;81100;CASTRES;Immeuble;14.5;Particulier
2817593;3.4683333333333333;43.94;"43°56'24.000""N 3°28'6.000""E";30040;"TRAVERS D'AYROLLES";"";30770;BLANDAS;Pylône autostable;14.5;CELLNEX
2817631;-0.1408333333333333;43.329166666666666;"43°19'45.000""N 0°8'27.000""W";64346;LACASSAGNE;CHEMIN LAHERUSSE;64160;LOMBIA;Pylône autostable;44.8;FREE-MOBILE
2817652;1.3388888888888888;43.598055555555554;"43°35'53.000""N 1°20'20.000""E";31149;CLINIQUE DES PYRENEES;10 CHEM DE COURNAUDIS;31770;COLOMIERS;Immeuble;31.4;Etablissement de soins
2818293;3.873611111111111;43.61527777777778;"43°36'55.000""N 3°52'25.000""E";34172;"";11 BD HENRI IV;34090;MONTPELLIER;Immeuble;17.0;"Copropriété, Syndic, SCI"
2819237;1.416111111111111;43.646388888888886;"43°38'47.000""N 1°24'58.000""E";31555;"";PROCHE IMPASSE LOUIS DE FROIDOUR;31000;TOULOUSE;Pylône autostable;32.0;CELLNEX
2819269;0.8233333333333334;43.183055555555555;"43°10'59.000""N 0°49'24.000""E";31023;LES ARTIGAUX;CHEMIN DU SILLON;31420;AULON;Pylône autostable;30.0;TDF
2820207;1.6711111111111112;43.82555555555555;"43°49'32.000""N 1°40'16.000""E";81106;BOUGNHIOL;ROUTE DU PASSE VEYRIES;81800;GRAZAC;Pylône autostable;36.0;SFR
2820957;2.2397222222222224;43.881388888888885;"43°52'53.000""N 2°14'23.000""E";81097;"";CHEMIN DE HUGOU;81990;FREJAIROLLES;Pylône autostable;30.0;TOTEM
2821317;1.6552777777777778;43.43333333333333;"43°26'0.000""N 1°39'19.000""E";31589;NAUSE DE LA MAÏSOU;CHEMIN DE BIGOT;31290;VILLENOUVELLE;Pylône autostable;30.1;TOTEM
2821681;2.582777777777778;43.465;"43°27'54.000""N 2°34'58.000""E";81121;"";RTE DE SALES;81240;LACABAREDE;Pylône autostable;42.5;CELLNEX
2821824;3.9297222222222223;43.583333333333336;"43°35'0.000""N 3°55'47.000""E";34129;"";AVENUE GEORGES FRECHE CENTRE COMMERCIAL GRAND SUD;34970;LATTES;Bâtiment;13.8;Société Privée
2822226;1.3330555555555557;43.658611111111114;"43°39'31.000""N 1°19'59.000""E";31150;FITEAU;97 ROUTE DE SEILH;31700;CORNEBARRIEU;Pylône autostable;19.0;FREE-MOBILE
